train_loss,train_acc,val_loss,val_acc,lr
0.004955099132310392,99.82888888888888,0.4714118492364443,93.16,0.00024636321046560516
0.004550196062442329,99.86444444444444,0.47821084349142184,93.22,0.00023540367766756157
0.004729410870994131,99.84666666666666,0.5006604126930139,92.92,0.00022462891272220746
0.0038376134422077384,99.86,0.4800602879257553,93.0,0.00021404630011522568
0.003760659454928504,99.86222222222223,0.46475413732518356,93.26,0.00020366309264068313
0.003450233430327434,99.87555555555555,0.49313434290878505,93.0,0.00019348640643033043
0.0033682432307240865,99.90222222222222,0.4934074502943215,93.1,0.00018352321607655904
0.003813824947675069,99.85333333333334,0.49185747356229115,93.0,0.00017378034985236524
0.0023187354379255944,99.92444444444445,0.4824439658164976,93.14,0.00016426448503159162
0.001806818705134275,99.93777777777778,0.4971582763195027,93.58,0.00015498214331265893
0.0015302663114439281,99.95111111111112,0.495920385122295,93.7,0.00014593968634891755
0.0014761153222786056,99.96444444444444,0.49230519800186157,93.44,0.00013714331138868984
0.001499121387778885,99.95333333333333,0.5085362137794495,93.16,0.00012859904702798464
0.002279556483687419,99.94666666666667,0.5285575779438019,93.08,0.00012031274907879935
0.001973847439555296,99.92666666666666,0.49108749277591707,93.56,0.00011229009655583849
0.00153160314295027,99.95333333333333,0.4851581871747971,93.5,0.00010453658778440102
0.001739804045421382,99.93777777777778,0.48577884368896485,93.5,9.70575366321023e-05
0.0011271679215948097,99.96222222222222,0.48640622045993803,93.42,8.985806886701511e-05
0.0015223299132446602,99.95111111111112,0.49447420105934137,93.54,8.294311864472434e-05
0.0006964009311464098,99.98,0.4898624730348587,93.66,7.631742512670281e-05
0.0008426952123486747,99.96666666666667,0.49236450510025026,93.88,6.998552923232717e-05
0.0007793689224351611,99.98222222222222,0.4927889377593994,93.76,6.395177052675793e-05
0.0008117975208487931,99.97555555555556,0.49788806953430176,93.9,5.8220284246819084e-05
0.0005850326061246354,99.98222222222222,0.4939830123901367,93.92,5.2794998466912506e-05
0.0008542058759246073,99.98222222222222,0.4923308853387833,93.84,4.767963140691306e-05
0.0004896558947030118,99.99111111111111,0.4971800300836563,93.72,4.2877688883885126e-05
0.0004616104523237381,99.9888888888889,0.500921810913086,93.6,3.839246190937172e-05
0.0004913242843422469,99.9888888888889,0.4919656925201416,93.7,3.422702443389899e-05
0.0005371303186648422,99.98666666666666,0.4931060989379883,93.78,3.0384231240244488e-05
0.00044378935231086667,99.98444444444445,0.4955795589447021,93.78,2.686671598691118e-05
0.00040493121941625657,99.98666666666666,0.5013875568389893,93.8,2.3676889403150102e-05
0.00022812928093674903,99.99777777777778,0.5005169128417969,93.76,2.081693763676618e-05
0.0003209114604551966,99.99333333333334,0.5050469863891601,93.78,1.8288820755842517e-05
0.0004116687059376596,99.9888888888889,0.5048334808349609,93.8,1.6094271405406855e-05
0.0003009780088905245,99.99555555555555,0.5119498535394669,93.74,1.4234793619963859e-05
0.000402920526928291,99.99111111111111,0.5028567680358886,93.8,1.2711661792704666e-05
0.00031427139441366305,99.99111111111111,0.5036576873779297,93.74,1.1525919802101657e-05
